Kernel,Variant,Tuning,Problem size,Checksum,Mean time per rep (sec.),Bandwidth (GiB per sec.),Mean gFlops (gigaFLOP per sec.),__source_file__,Backend,Variant_Tuning
Apps_FEMSWEEP,Base_HIP,block_64,1152000, PASSED     ,0.0044098,44.0279,227.902,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/FEMSWEEP_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,1152000, PASSED     ,0.00411023,47.2369,244.513,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/FEMSWEEP_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_FEMSWEEP,Base_HIP,block_64,31104, PASSED     ,0.000423751,11.0199,61.3637,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/FEMSWEEP_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,31104, PASSED     ,0.000376831,12.392,69.0043,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/FEMSWEEP_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_FEMSWEEP,Base_HIP,block_64,1533312, PASSED     ,0.0060679,42.77,220.807,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/FEMSWEEP_factor_4000-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,1533312, PASSED     ,0.00560565,46.2969,239.015,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/FEMSWEEP_factor_4000-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_FEMSWEEP,Base_HIP,block_64,248832, PASSED     ,0.00112903,35.9821,189.98,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/FEMSWEEP_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,248832, PASSED     ,0.00106871,38.013,200.702,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/FEMSWEEP_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_FEMSWEEP,Base_HIP,block_64,31104, PASSED     ,0.000423121,11.0363,61.4551,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/FEMSWEEP_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,31104, PASSED     ,0.000378851,12.3259,68.6363,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-CPX/FEMSWEEP_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_64
