Kernel,Variant,Tuning,Problem size,Checksum,Mean time per rep (sec.),Mean Bandwidth (GiB per sec.),Mean gFlops (gigaFLOP per sec.),__source_file__,Backend,Variant_Tuning
Apps_NODAL_ACCUMULATION_3D,Base_HIP,block_256,6028568, PASSED     ,0.000243327,744.488,222.98,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_1500-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,RAJA_HIP,block_256,6028568, PASSED     ,0.000242729,746.322,223.529,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,Base_HIP,block_256,54872, PASSED     ,4.63612e-06,367.026,106.522,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_16-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,RAJA_HIP,block_256,54872, PASSED     ,4.47852e-06,379.942,110.27,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_16-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,Base_HIP,block_256,8242408, PASSED     ,0.000326464,758.051,227.228,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_2048-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,RAJA_HIP,block_256,8242408, PASSED     ,0.000325693,759.844,227.766,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,Base_HIP,block_256,1000000, PASSED     ,4.40902e-05,686.18,204.127,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,RAJA_HIP,block_256,1000000, PASSED     ,4.33747e-05,697.499,207.494,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,Base_HIP,block_256,12167000, PASSED     ,0.00048134,758.258,227.496,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,RAJA_HIP,block_256,12167000, PASSED     ,0.000481665,757.747,227.343,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,Base_HIP,block_256,117649, PASSED     ,7.56644e-06,477.867,139.939,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,RAJA_HIP,block_256,117649, PASSED     ,7.41603e-06,487.559,142.777,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,Base_HIP,block_256,12167, PASSED     ,2.73141e-06,141.793,40.0903,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,RAJA_HIP,block_256,12167, PASSED     ,2.58262e-06,149.962,42.4,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,Base_HIP,block_256,16194277, PASSED     ,0.000624035,778.0,233.558,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_4000-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,RAJA_HIP,block_256,16194277, PASSED     ,0.000623535,778.625,233.746,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_4000-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,Base_HIP,block_256,2048383, PASSED     ,8.75305e-05,705.734,210.617,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,RAJA_HIP,block_256,2048383, PASSED     ,8.7605e-05,705.134,210.438,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,Base_HIP,block_256,238328, PASSED     ,1.24159e-05,586.134,172.759,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_NODAL_ACCUMULATION_3D,RAJA_HIP,block_256,238328, PASSED     ,1.20401e-05,604.428,178.151,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/NODAL_ACCUMULATION_3D_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,1331, PASSED     ,3.31861e-06,27.6034,62.766,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_1-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,1331, PASSED     ,2.87711e-06,31.8392,72.3976,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_1-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,2985984, PASSED     ,7.62809e-05,1255.77,3018.23,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_1024-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,2985984, PASSED     ,7.56416e-05,1266.38,3043.74,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,343000, PASSED     ,9.59235e-06,1237.43,2958.27,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_128-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,343000, PASSED     ,9.61974e-06,1233.9,2949.85,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,4410944, PASSED     ,0.000115792,1211.26,2913.06,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_1500-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,4410944, PASSED     ,0.000115256,1216.89,2926.61,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,35937, PASSED     ,3.15242e-06,462.236,1092.62,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_16-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,35937, PASSED     ,3.04502e-06,478.539,1131.16,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_16-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,6028568, PASSED     ,0.000151303,1258.92,3029.03,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_2048-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,6028568, PASSED     ,0.00015069,1264.04,3041.35,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,704969, PASSED     ,2.0025e-05,1180.82,2829.2,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,704969, PASSED     ,1.99941e-05,1182.65,2833.57,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,8869743, PASSED     ,0.000201273,1382.67,3328.42,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,8869743, PASSED     ,0.000201206,1383.14,3329.54,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,79507, PASSED     ,4.00982e-06,750.679,1783.18,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,79507, PASSED     ,3.93242e-06,765.454,1818.28,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,8000, PASSED     ,3.44671e-06,113.035,263.667,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,8000, PASSED     ,2.92231e-06,133.319,310.981,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,12008989, PASSED     ,0.000365505,1025.84,2470.29,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_4000-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,12008989, PASSED     ,0.000364991,1027.28,2473.76,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_4000-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,1442897, PASSED     ,3.43488e-05,1374.64,3299.32,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,1442897, PASSED     ,3.32117e-05,1421.71,3412.29,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_VOL3D,Base_HIP,block_256,166375, PASSED     ,5.76233e-06,1039.31,2477.71,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_VOL3D,RAJA_HIP,block_256,166375, PASSED     ,5.70712e-06,1049.37,2501.68,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_tier1-SPX/VOL3D_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_256
